target,ids,date,flag,user,text
0,2199686786,Tue Jun 16 17:51:36 PDT 2009,NO_QUERY,CarrieK17,"Man, just when I thought this day couldn't get ANY better...I ran over a bunny rabbit on the way home. "
0,1836416966,Mon May 18 07:57:40 PDT 2009,NO_QUERY,Lionheart197,I think I have swine flu!  
0,2203154125,Tue Jun 16 23:08:12 PDT 2009,NO_QUERY,Sweet_salt,"my brother know lots of thing : play chess, skate, taewondo, now play golf and swim,about me...nothing except swim  feel bad 4 myself"
0,2231697603,Thu Jun 18 18:54:32 PDT 2009,NO_QUERY,Solitude12,"Great, my left earbud is officially brokers. "
0,2014971509,Wed Jun 03 03:17:32 PDT 2009,NO_QUERY,_crislyn,it's super-duper raining cats and dogs here in the Metro!!! i can't leave the office. i'm wondering how am i able to get home.. 
0,2001864058,Tue Jun 02 02:20:16 PDT 2009,NO_QUERY,Petit_Aile,gosh darn you new season on intervention... photo lab at 10 in da morn 
0,1834717930,Mon May 18 03:58:22 PDT 2009,NO_QUERY,LostSociety,@sofiejenkinson Hey! Its not loading for some reason. 
0,2221381283,Thu Jun 18 05:16:28 PDT 2009,NO_QUERY,kt108,have to practice maths now for at least 4 hours...and tomorrow will be the big day 
0,1985395056,Sun May 31 17:01:23 PDT 2009,NO_QUERY,imryannn,"Watching the season finale of The Hills, byeeee LC "
0,2217801352,Wed Jun 17 21:24:20 PDT 2009,NO_QUERY,v,@GlendaWH PDFMaker is part of Adobe Acrobat and works only on PCs. Won't work on OS X  #pdfaccess
0,2182469323,Mon Jun 15 13:12:41 PDT 2009,NO_QUERY,JMARCS,burnt my tongue on soup...now i need popsicles 
0,2072156849,Sun Jun 07 20:30:07 PDT 2009,NO_QUERY,ary_yuanto,"@soany_g monday @ batam! huhuhuhhh... berpisah lagi   Already lost my appetite,thinking for lonely-dinner-menu"
0,2195142309,Tue Jun 16 10:44:08 PDT 2009,NO_QUERY,jessianndaniels,studyinggg  cant wait for exams to be done
0,2285195244,Mon Jun 22 14:49:37 PDT 2009,NO_QUERY,anjlishah,@RickyDeHaas  oohh! That makes more sense now! LOL I know eh it's so weird! I can't wait either..it's been so long! lol ima weakling 
0,1991748668,Mon Jun 01 07:35:45 PDT 2009,NO_QUERY,wafflelovesme,"@DavidGuison HAHAH, my artworks are in my multiply. I haven`t drawn anything for 2 weeks  Noooo! CSB? I wanna go inside CSB!"
0,1988921607,Sun May 31 23:46:38 PDT 2009,NO_QUERY,mwizz13,gahhhh!!! my stupid zune wont work AT ALL!!  help me??? #zunesupport #zune #support #help
0,2178257255,Mon Jun 15 07:25:57 PDT 2009,NO_QUERY,iLana227,fooling around with my webcam..Ughh tired of Maths 
0,1688002834,Sun May 03 10:06:31 PDT 2009,NO_QUERY,gabita2013,freaked out ! 
0,2298631870,Tue Jun 23 11:55:15 PDT 2009,NO_QUERY,sroxy,"@rainbowlezzy   I'm sorry, I imagine that's not fun."
0,1963787290,Fri May 29 13:14:54 PDT 2009,NO_QUERY,crzprncess,"Josette....where are you??   I looked across the pond, but you are nowhere to be found.  "
0,2237592988,Fri Jun 19 06:03:20 PDT 2009,NO_QUERY,susan_ramirez,@Dan_Savage Awww! Hope you are having fun! I couldn't make it!! 
0,2255475313,Sat Jun 20 11:19:09 PDT 2009,NO_QUERY,LegsEIeven,Shame it's raining though....not good BBQ weather 
0,2049113463,Fri Jun 05 16:19:06 PDT 2009,NO_QUERY,valeru,"@inthesouthern yes it isss, my sister canceled our plans to hang out with her friends "
0,1979322385,Sun May 31 02:32:59 PDT 2009,NO_QUERY,willtompsett,@karmachord And it will still be a while before George pops up again. The bugger beat me in a camp-off and has been buried 
0,2191665130,Tue Jun 16 05:44:13 PDT 2009,NO_QUERY,SandiMon,@downesy hope so--can't go to work tomorrow again tho 
0,2266494819,Sun Jun 21 08:36:21 PDT 2009,NO_QUERY,guilty_,"Re: Tweetdeck for iPod Touch: I tried, I gave up. I tried, I gave up. I tried, I gave up. I tried, I gave up. I tried,... I gave up! "
0,1991043248,Mon Jun 01 06:17:19 PDT 2009,NO_QUERY,nicasangalang,@innaaaaa Gusto ko din ng chocolate and ice cream  Depressed again
0,2200859864,Tue Jun 16 19:28:26 PDT 2009,NO_QUERY,BrilliantBA,@theLABELwhore My banana pudding was definitely GOOD!!!! and I made it from scratch!!!! But I'm back in VA 
0,2012712787,Tue Jun 02 21:08:53 PDT 2009,NO_QUERY,ShastaDaisies,Watching Conan and cramping bad 
0,1985852898,Sun May 31 17:53:45 PDT 2009,NO_QUERY,DeannaRod,"@heyalexandraa i dropped it on the wood floor  the lens wouldnt close, but we popped it back in now it wont open"
0,1694015182,Mon May 04 00:42:17 PDT 2009,NO_QUERY,flixandbeans,&quot;Sin is the ruin and misery of the soul...&quot; Writing a paper on Jonathan Edwards... It's almost 4am 
0,2006650537,Tue Jun 02 11:28:51 PDT 2009,NO_QUERY,1MELISSAL,getting ready to go to work 
0,1970552524,Sat May 30 04:19:31 PDT 2009,NO_QUERY,luvs_mileycyrus,"hmmm im excited, work today at 3  meh its fun but i cba lol, facin up tonight  o well, i hate how ive eaten all the ice creams  x"
0,1989754625,Mon Jun 01 02:41:33 PDT 2009,NO_QUERY,annickkk3,back to studying 
0,2239230108,Fri Jun 19 08:17:16 PDT 2009,NO_QUERY,bruster69,why o why do i drink? and why does it hate me so much!!!! 
0,1977569709,Sat May 30 21:14:20 PDT 2009,NO_QUERY,pigeoned,"@quirks get better! quick! you should be 20, not 102.  at least you're at home. happy/sad birthday!"
0,2208448118,Wed Jun 17 09:12:39 PDT 2009,NO_QUERY,nathduarte,@lele_e owwwwwwwwwwwwwwwwn your cute! my chanel bag have to wait 
0,2252605760,Sat Jun 20 06:37:35 PDT 2009,NO_QUERY,JoeMc96,Up and dressed now. Apart from that not up to much today  its wet 
0,1564216051,Mon Apr 20 02:22:20 PDT 2009,NO_QUERY,LuckyDuckyDoo,Mama gave a little tiny piece of pizza cos I screeched like someone was plucking my feathers (evil laugh) almost bird bed time 
0,1883356963,Fri May 22 08:25:23 PDT 2009,NO_QUERY,iktorn,@Agnesa sorry to hear that  see you next time...
0,1996611698,Mon Jun 01 15:22:51 PDT 2009,NO_QUERY,gordonbarr,"Grr. Hearing how great Pixar's Up is, but it doesn't open in UK until September. What happened to worldwide simultaneous releases dammit? "
0,2062906964,Sun Jun 07 00:42:04 PDT 2009,NO_QUERY,timmy1234s,good night everyone. im going to sleep; its 12:41 AM. 
0,1695334984,Mon May 04 05:52:32 PDT 2009,NO_QUERY,mizz_carmel,work....  
0,2210136354,Wed Jun 17 11:12:48 PDT 2009,NO_QUERY,EimearSarah,"waiting to go outside. fionas was fun last night, but she deleted her twitter!  kanye west is a babe! should be out tonight "
0,2191049194,Tue Jun 16 04:23:56 PDT 2009,NO_QUERY,plater,New glasses are two small to see the keyboard on laptop. Bah 
0,2250918175,Sat Jun 20 01:52:33 PDT 2009,NO_QUERY,emspicey,"tomorrow I see eden, someone I care so much about it's scary. I might nawt see dylan for a long time though.  I miss them both dearly."
0,1967316320,Fri May 29 19:21:29 PDT 2009,NO_QUERY,tinydiamondz,@djmrillmatic i have no jacket and no umbrella and shoes on 
0,2298131866,Tue Jun 23 11:17:43 PDT 2009,NO_QUERY,mamaphan,@scarletfire I don't know them.  But you know the old church that was on Lincoln? I knew the people who bought it &amp; lived next door.
0,2245604991,Fri Jun 19 16:22:26 PDT 2009,NO_QUERY,ShaneJoseph,@TheDannyNoriega omg! Me and my best friend Becca would be there if I wasn't at play practice! We live 10 mins from Hopkins 
0,2002244536,Tue Jun 02 03:37:22 PDT 2009,NO_QUERY,pedrohenb,07:36. Noite UP. 
0,2063889632,Sun Jun 07 04:28:25 PDT 2009,NO_QUERY,Oassiss,It's Sunday and my dog woke me up at 7 am wanting to go out to pee. Now I'm not sleepy anymore and can't go back to bed 
0,2039858473,Thu Jun 04 22:59:32 PDT 2009,NO_QUERY,jordanfx,I'm pretty much out of the loop these days. 
0,1677607591,Sat May 02 03:00:24 PDT 2009,NO_QUERY,tweetpet,@moneytotravel  Clean Me!
0,1963175187,Fri May 29 12:19:11 PDT 2009,NO_QUERY,theclarkster,"So tonights TV viewing, BGT or HIGNFY and Reggie Perrin? Wont be tweeting however as  MiniC has hidden iPod "
0,2010262695,Tue Jun 02 17:05:15 PDT 2009,NO_QUERY,ashalieme,"@KnatpinK Moving away? What the deal is, lady? "
0,2239732521,Fri Jun 19 08:54:06 PDT 2009,NO_QUERY,xlittlefinn,@ekara7 That sucks. 
0,1986446149,Sun May 31 18:50:47 PDT 2009,NO_QUERY,daniellarsh,Total Nerd here.. but I am devastated. I just read that the last Titanic survivor died yesterday.   RIP Millvina
0,2189069832,Mon Jun 15 23:10:23 PDT 2009,NO_QUERY,zumbarumba,"@ThisisDavina Who are your faves this year, any real character standing out yet, I miss the live streaming you learn more about them "
0,1677809633,Sat May 02 04:06:26 PDT 2009,NO_QUERY,nat_usa26,have to come back to newcastle today 
0,2185067188,Mon Jun 15 16:50:09 PDT 2009,NO_QUERY,theLauraRuiz,i just want to learn how to play the guitar  
0,1982630855,Sun May 31 11:35:35 PDT 2009,NO_QUERY,brittyrogers,in winnipeg waiting for the plane to leave to hammytown..my ears hurt. 
0,1880394436,Fri May 22 01:05:07 PDT 2009,NO_QUERY,MaZeH2O,Had fun working out with the wifey tonight. I missed Mia though 
0,2300749978,Tue Jun 23 14:32:41 PDT 2009,NO_QUERY,Macla,@tezi_soch I donÂ´t remember you   sorry 
0,1932380212,Tue May 26 21:21:08 PDT 2009,NO_QUERY,huma_rashid,"@madeinkowloon Stuart Little always makes me violent. Also, I hated that my BELOVED Hugh Laurie was in the movie adaptation. "
0,2250465056,Sat Jun 20 00:35:47 PDT 2009,NO_QUERY,saranntay,"@gregorytanyt 'Twas good. Ay, so stew and pie can postpone to Monday? You never reply my sms "
0,1989545525,Mon Jun 01 01:56:38 PDT 2009,NO_QUERY,alexparton,exam this afternoon 
0,1990218574,Mon Jun 01 04:14:32 PDT 2009,NO_QUERY,brianamc, ..had to turn back to North due to body on line. So missing Design Council Design 4 Tech Transfer event   http://bit.ly/pXrzV...
0,1882725798,Fri May 22 07:22:46 PDT 2009,NO_QUERY,katharine128,Just hit my head and knocked myself out...when will I learn 
0,1469356207,Tue Apr 07 06:07:20 PDT 2009,NO_QUERY,NanieVersace,On my way 2 class....I hate art history    Then its my Psyc class... then work for the rest of my day...I want to sleep!!
0,2285484154,Mon Jun 22 15:11:21 PDT 2009,NO_QUERY,iheartnynuk,"@Carolina2676 hmm...i have to report for jury duty tomorrow and if i get picked, i may be there on wednesday too  but i wanna see it!"
0,2003921892,Tue Jun 02 07:22:27 PDT 2009,NO_QUERY,TheMelin,"Tady se nedÃ¡ pracovat  Soused nade mnou dupe, jak kdyby tam choval stÃ¡do konÃ­. UÅ¾ abych byl pryÄ?..."
0,2061128401,Sat Jun 06 20:14:05 PDT 2009,NO_QUERY,ChloeStack,the world knows how much i HATE flair jeans but it still makes me wear them 
0,1962023796,Fri May 29 10:24:18 PDT 2009,NO_QUERY,OliviaNicole123,O.k i feel like i need to cry now  i can't believe that in less than 2 years ill be walking across the stage to get a High School diploma!
0,2002421322,Tue Jun 02 04:09:52 PDT 2009,NO_QUERY,rabinshres,the day is gone: without doing anything 
0,1793704677,Thu May 14 03:42:09 PDT 2009,NO_QUERY,xxrana,@rustyrockets: im trying to look for the moon but i cant find it  help me find it :S
0,2303256862,Tue Jun 23 17:56:40 PDT 2009,NO_QUERY,tminaj,@TashaTooKute sunday!!! 
0,1978664369,Sun May 31 00:03:53 PDT 2009,NO_QUERY,LadyTDDD,Got made an example of and I liked it!!! I tried to get a security guard to frisk me. He was interested but the chick had to do it. 
0,2181072120,Mon Jun 15 11:19:45 PDT 2009,NO_QUERY,Nisterzz,i am gonna have FUN this summer!!!! My tummy hurts! 
0,1932505047,Tue May 26 21:36:13 PDT 2009,NO_QUERY,mumu_am,@eunice007 I'm ok...havin tummyache  My weekend was GREAT!!! it's so nice to be him again. How are you?
0,2297768092,Tue Jun 23 10:50:58 PDT 2009,NO_QUERY,peekandsneak,i forgot to put on my engagement ring today. shame on me 
0,2049776688,Fri Jun 05 17:28:51 PDT 2009,NO_QUERY,ms_mayhem310,Is really tired and has a huge headache  ~Ms. Mayhem~
0,1792740994,Thu May 14 00:05:22 PDT 2009,NO_QUERY,taraiguess,@orangeinah i want sims 3 too 
0,2211284369,Wed Jun 17 12:39:58 PDT 2009,NO_QUERY,KatieLibey,"@peterfacinelli we miss you on your app, your all Twitter now and no time for us  whats up with that? #peterfacinelli"
0,2189020477,Mon Jun 15 23:03:52 PDT 2009,NO_QUERY,twishes,[-O] Wishes @toomuchcornpops would update more often!  http://tinyurl.com/lhqclh
0,1980885912,Sun May 31 07:55:10 PDT 2009,NO_QUERY,rose2784,She sent me some text message AGAIN...She is really insensitive.   *sigh*
0,1824744151,Sun May 17 02:44:12 PDT 2009,NO_QUERY,FredrikHillblom,the most beutiful day this spring....and I'm in front of the laptop 
0,1996743199,Mon Jun 01 15:36:41 PDT 2009,NO_QUERY,Seltzar,@WisePoly i know  see i told u NWS was cool
0,1984681600,Sun May 31 15:35:31 PDT 2009,NO_QUERY,stephen_09,this heat is UNREAL! I know it's going to take me ages to fall asleep tonight 
0,2229238518,Thu Jun 18 15:27:53 PDT 2009,NO_QUERY,Marievaleri,Looking at my cousins puppy is making me saad 
0,2203993590,Wed Jun 17 01:02:57 PDT 2009,NO_QUERY,sheppo287,no ash though  by the look of it
0,2177331167,Mon Jun 15 05:54:53 PDT 2009,NO_QUERY,beezobabii,omjesus so it looks like I'm stuck in this waiting room for probably the next 3hrs  this blows
0,2015983280,Wed Jun 03 05:56:17 PDT 2009,NO_QUERY,jenluclea,Today's gonna suck for me.It's raining outside so I'll have to stay in all day.The only thing I'm gonna do is go to Walmart. *sigh* 
0,2265519765,Sun Jun 21 06:45:40 PDT 2009,NO_QUERY,karinonoda,"Jonas Brothers, Jordin Sparks and Miley Cyrus in just one show !! why they didn't do this in Brazil ?   "
0,2203046417,Tue Jun 16 22:55:16 PDT 2009,NO_QUERY,CheesierToast,"@caroline1015 because it's like, 3 hours away.. "
0,2324090562,Thu Jun 25 02:15:39 PDT 2009,NO_QUERY,ClaireRidgway,A swollen painful foot and sunlight pouring through the blinds at 4am does not make for a good night's sleep 
0,2198645438,Tue Jun 16 16:22:06 PDT 2009,NO_QUERY,camisosa,"@keepdance haha why do you hate me?   well i love you, ha"
0,2265794555,Sun Jun 21 07:19:23 PDT 2009,NO_QUERY,Flea_Sixty,"So far I have had 3 cold showers today, roll on this evening when I can actually do something about it. "
0,2204898282,Wed Jun 17 03:25:36 PDT 2009,NO_QUERY,davidhopkinson,Peeved. I have been working on an iPhone twitter app with some nice differentiators. Tweetdeck has come out with most of those features 
0,1572902780,Mon Apr 20 22:58:16 PDT 2009,NO_QUERY,tedancer,What am I doing up. It's far to early. I don't even have to be anywhere 
0,2256506368,Sat Jun 20 12:52:43 PDT 2009,NO_QUERY,henryjz,@prince4jc yeah problems transferring to a new server. Should be back up in a day or so 
0,2260832660,Sat Jun 20 19:50:36 PDT 2009,NO_QUERY,itisnthealthy,i regret taking Speech over the summer.. 
0,2302855590,Tue Jun 23 17:23:24 PDT 2009,NO_QUERY,kristen_,aww  pug has now &quot;severe separation anxiety&quot; any suggestions?
0,2250266684,Sat Jun 20 00:05:52 PDT 2009,NO_QUERY,jennysunphoto,"wooohooooooo!!! really truly? I'm gonna get a 24mm?!?!?! dont burst my bubble, or else I'll despise u... "
0,2199691396,Tue Jun 16 17:51:59 PDT 2009,NO_QUERY,chaselindley,Hey @alyankovic when was your last haircut? mine was a few days ago.   (#WeirdAl live &gt; http://ustre.am/3nDH)
0,1968021101,Fri May 29 20:37:09 PDT 2009,NO_QUERY,XBetrayedX,i think i just lost my phone O_O .... i cant find it 
0,2045927468,Fri Jun 05 11:26:36 PDT 2009,NO_QUERY,lindsaycb,Gas is $2.98 here.  And so it begins. Guess I won't be travelling that much over the summer. Only for special trips.
0,1824063226,Sat May 16 23:54:56 PDT 2009,NO_QUERY,Jessica_Tate,Just passed the eff out. So much for the after party.... 
0,2300693032,Tue Jun 23 14:28:22 PDT 2009,NO_QUERY,Rednax42,@bubblecat My skybox decided to throw a fit while recording DH #6  fortunately spotted in time to set for SciFi+1 repeat.
0,2258856959,Sat Jun 20 16:36:41 PDT 2009,NO_QUERY,ajjeko,i dont have cool twitter friends 
0,1996688513,Mon Jun 01 15:30:53 PDT 2009,NO_QUERY,lessonsinlove,it's been 2 days since i've been on. so sad lauren is leaving The Hills! 
0,2324104324,Thu Jun 25 02:17:50 PDT 2009,NO_QUERY,liyena_95,says she lost her pencil case..   http://plurk.com/p/13t8ps
0,1680910441,Sat May 02 12:46:45 PDT 2009,NO_QUERY,Vain_Fame,@dreday11 its only 20 mins... 
0,2198916469,Tue Jun 16 16:45:22 PDT 2009,NO_QUERY,PricelessToni,"I realllllly shld stop for gas, but I'm soooooooooo not in the mood. "
0,1997997030,Mon Jun 01 17:49:10 PDT 2009,NO_QUERY,satori,I want to go to sleep. I should probably workout instead. 
0,1883490657,Fri May 22 08:38:06 PDT 2009,NO_QUERY,CiL1,@TheGreatDave dont make me cry. 
0,1976516426,Sat May 30 18:20:00 PDT 2009,NO_QUERY,sfgiants314,Leaving dsneyland  taking my baby sissy and brother to the airport. Miss them already.....
0,2207759109,Wed Jun 17 08:20:48 PDT 2009,NO_QUERY,rainydaygoods,@abbysyarns I know!! I was thinking about that yesterday! 
0,2217131160,Wed Jun 17 20:26:10 PDT 2009,NO_QUERY,nicoleismath,i just spilled my smart water. not so smart. 
0,2303328923,Tue Jun 23 18:02:25 PDT 2009,NO_QUERY,KennethHubble,There's no cold side of the pillow 
0,2055511663,Sat Jun 06 09:27:06 PDT 2009,NO_QUERY,OhHeyRachie,Just woke up. I'm still really tired but i cant get back to sleep 
0,1883083916,Fri May 22 07:58:57 PDT 2009,NO_QUERY,DRUNK_UNCLE_TED,Stayn home frm school goin 2 beach dis weekend  no internet connection there 
0,1687792879,Sun May 03 09:36:07 PDT 2009,NO_QUERY,Fergusthedog,@RustytheCat Tried to give you some props but blip says I already gave you al the ones I can give you today  #pawpawty
0,2205239954,Wed Jun 17 04:17:40 PDT 2009,NO_QUERY,backupgeek,"Thanks Apple for holding my iPhone in Louisville, I really didn't want it early anyway "
0,2267176845,Sun Jun 21 09:45:03 PDT 2009,NO_QUERY,UCOMPLETEME224,"Happy Fathers Day to all dads!esp my hubby the father of our child (still in my belly)[whom i cant wait be w/  ],my dad n my dad in law"
0,2198123486,Tue Jun 16 15:38:10 PDT 2009,NO_QUERY,WisamAbdulla,http://twitpic.com/7kpb9 - Somebody hit my truck 
0,1970278721,Sat May 30 03:11:47 PDT 2009,NO_QUERY,cayleebetts,@Hi_defilicious :-/ sucks..when r u gunna do stuff for monday! lame shit sched. i am planning every waking hr to be sr proj dedicated 
0,1990611737,Mon Jun 01 05:19:15 PDT 2009,NO_QUERY,intute,@llordllama apologies you are right our llama provision http://bit.ly/Xy5ll  is not exciting enough 
0,2188846172,Mon Jun 15 22:41:07 PDT 2009,NO_QUERY,jricha60,I don't feel good. Booooo dairy!!!!!  
0,2260168886,Sat Jun 20 18:46:58 PDT 2009,NO_QUERY,digilang,@foodiewithfam so much for an uneventful weekend 
0,2069078093,Sun Jun 07 15:13:17 PDT 2009,NO_QUERY,whereislena,@xAlisa And my picks!! I just can't find them but I had a lucky pick and now he's gone 
0,2216620433,Wed Jun 17 19:44:12 PDT 2009,NO_QUERY,JenniferLarsen,@section59mike oh how I wish you were right 
0,2012046741,Tue Jun 02 19:59:04 PDT 2009,NO_QUERY,itsmeyay,I hate to realize that some friends are not real friends.. what's up bestie  ??
0,2216935172,Wed Jun 17 20:10:05 PDT 2009,NO_QUERY,JoeLovesGrapes,@louraemon are you okayyy? 
0,1970302559,Sat May 30 03:17:55 PDT 2009,NO_QUERY,TaraBusch,@groovecriminals &amp; @arratik - thanks for the Gakken well wishes...we'll see. 
0,2249802018,Fri Jun 19 23:03:03 PDT 2009,NO_QUERY,curtainsfallin,Tired...grumpy.....ahh its gona be a fun saturday at asda(!!)  Why do i never go 2 bed early??
0,1981297237,Sun May 31 08:51:28 PDT 2009,NO_QUERY,Freakiix,@MartianJuddy ahhh don't remind me that we're only have one week holidays left 
0,2324111245,Thu Jun 25 02:18:57 PDT 2009,NO_QUERY,VanityMakeup,"@missmoox You can get Modelista in Target. And yeah, i hate it when specific websites can't ship to my country "
0,2012882408,Tue Jun 02 21:28:26 PDT 2009,NO_QUERY,ifiend4sneaks,I miss Wizzy 
0,1824400931,Sun May 17 01:13:17 PDT 2009,NO_QUERY,johnhannagdp,Agrees with j. Twitter experiment is put on ice 
0,2264633640,Sun Jun 21 04:29:04 PDT 2009,NO_QUERY,Wengles,Me thinks hes got tonsillitis 
0,1551647007,Sat Apr 18 09:36:24 PDT 2009,NO_QUERY,misterel,@Edificator have found a link...many thanks. Still annoying you have to do it that way. 
0,1956142264,Thu May 28 21:16:10 PDT 2009,NO_QUERY,dstdiva7,"@hollyrpeete The weather is not so great right now, 60's &amp; 70's this week!!! "
0,2211280504,Wed Jun 17 12:39:41 PDT 2009,NO_QUERY,gamera,Footage from Fire Letterman &quot;protest&quot; more pathetic and sad than ridiculous and funny. 
0,1753413057,Sun May 10 01:30:55 PDT 2009,NO_QUERY,lucymoviedope,nooooo as if sunday is over already. 
0,2055255519,Sat Jun 06 08:59:24 PDT 2009,NO_QUERY,lordobeer,missin my kids 
0,2245755693,Fri Jun 19 16:35:35 PDT 2009,NO_QUERY,josephalovesjb,i just wanna cry. 
0,2015189497,Wed Jun 03 03:58:16 PDT 2009,NO_QUERY,teddwelch,"The weather right now is absolutely PERFECT, or would be with sun "
0,1997026300,Mon Jun 01 16:07:13 PDT 2009,NO_QUERY,CLAIRE92_,is MEGA stressed. 
0,2323648507,Thu Jun 25 01:08:26 PDT 2009,NO_QUERY,spoonyo9,:'( stupid arnold clark aint did all they said they would to my car so i have to take it there today 
0,2002966386,Tue Jun 02 05:35:11 PDT 2009,NO_QUERY,hockeycardshow,"Good morning all, I am without beard this morning....it's a sad day "
0,2007468145,Tue Jun 02 12:41:00 PDT 2009,NO_QUERY,_SkaterGirl_,i put some M&amp;Ms in the freezer and i 4got about them and now they r frozen. 
0,2188512506,Mon Jun 15 22:02:05 PDT 2009,NO_QUERY,SandiMon,"@mr_billiam Umm... one of them is 'not sure' now, but didn't know how to change status "
0,2001174210,Tue Jun 02 00:03:39 PDT 2009,NO_QUERY,sweetsheilx,YIKESS! I had gym today for sport. It was tiring. and omg my legs are dead 
0,1999820831,Mon Jun 01 20:53:06 PDT 2009,NO_QUERY,DevinH1215,Worked most of the night &amp; still feel so stressed and behind! 
0,2232827597,Thu Jun 18 20:27:03 PDT 2009,NO_QUERY,timreyes,I need somewhere to sleep tonight!!! In duarte!!! Anyoneee!? LOL  http://myloc.me/4oY4
0,1825966019,Sun May 17 07:21:02 PDT 2009,NO_QUERY,mastermark,"Working on travel plans for June and despairing. In Atlanta first week, then Rome, then Boston. Home only a week, altogether. "
0,1985180918,Sun May 31 16:35:38 PDT 2009,NO_QUERY,CourtttMarieee,gosh i wish i could see taylor swift on tour this summer...everything looks amazing 
0,2283346799,Mon Jun 22 12:30:47 PDT 2009,NO_QUERY,tenebras,H.R. 1108 is going to be the death of me. They're banning cloves 
0,2202867688,Tue Jun 16 22:34:00 PDT 2009,NO_QUERY,allystar4,@mexecution haha awesome! I want to go but I think everyones seen it already. 
0,1695277637,Mon May 04 05:43:19 PDT 2009,NO_QUERY,nerdochaos,Im hungry. But i forgot my pear at home... 
0,2175427767,Mon Jun 15 00:57:45 PDT 2009,NO_QUERY,jenniab91,"'Night all! I'm tired. Will b back tomorrow. Maybe by then, we'll have more answers, tho I doubt it. "
0,2007962761,Tue Jun 02 13:24:53 PDT 2009,NO_QUERY,cramedogg,@Double__J You called me mean! That's meaner than calling someone a poop. And you are being a poop. Liar butt. DESERVE IT!? 
0,1881064319,Fri May 22 03:28:47 PDT 2009,NO_QUERY,iCharlotte,@eviealison 
0,1986754527,Sun May 31 19:16:20 PDT 2009,NO_QUERY,mostnights,@scienceofsleep I wanted to see thaaaaat 
0,1573457699,Tue Apr 21 01:15:44 PDT 2009,NO_QUERY,AVAJames,in product design in the dt computer room writing my specification its so boring 
0,2302690682,Tue Jun 23 17:09:38 PDT 2009,NO_QUERY,BKMaxx,"Oh my god im workin the worst job in the world tomorrow, 12-9  i might actually cry from tiredness and ...dreadness??"
0,1687654344,Sun May 03 09:15:22 PDT 2009,NO_QUERY,_xotashhh,@IntoTheTwilight because its a faggot!  lmao.
0,2261759646,Sat Jun 20 21:18:08 PDT 2009,NO_QUERY,tamoogle,"@sly408 Shut up, you swallow. Did I ask you? Jk! Don't hurt me with your mean jokes/words. "
0,2210796104,Wed Jun 17 12:01:59 PDT 2009,NO_QUERY,zionsouljer,@Lulibela I want to go too 
0,2054720199,Sat Jun 06 07:57:11 PDT 2009,NO_QUERY,jclynAC,I'm torn between what I want and what I need.. 
0,2059511375,Sat Jun 06 17:04:52 PDT 2009,NO_QUERY,phantomzangel,@amberkay04 he wouldn't be able to do that cos i lost all my BSB cds.  he would have to delete my music on my laptop lol
0,1553581547,Sat Apr 18 14:39:21 PDT 2009,NO_QUERY,RLowe08,"@MIDWESTpeeps no one likes a mediocre sandwich  Right, @unbreaded?"
0,2260584296,Sat Jun 20 19:27:16 PDT 2009,NO_QUERY,DominiqueVance,can't seem to get my shit together today. have had up to 5k chips but not made it thru 1st round at all. one more chance. 
0,1986516533,Sun May 31 18:56:42 PDT 2009,NO_QUERY,guitarpoet,Gmail is  too slow when attach a 6M file. 
0,2052918444,Sat Jun 06 02:32:34 PDT 2009,NO_QUERY,SB_BSB,"@Pink lol, is the box set of your albums out there? it's been released in theUK... missed your belfast concert because i broke my leg... "
0,2187575058,Mon Jun 15 20:29:07 PDT 2009,NO_QUERY,AmeliaRedge,is super bored.  What can I do other than the washing...
0,1825651212,Sun May 17 06:25:21 PDT 2009,NO_QUERY,tensiluv,"SungMin is a new hair TT^TT, KangIn is a new hair  but your hair is so bad   but i'm watching the movie &quot;Hello, School Girl&quot; is so good"
0,2249805568,Fri Jun 19 23:03:28 PDT 2009,NO_QUERY,azstar165,"Ok, this is so not funny, I stopped at walmart on the way home tonight 2 get a screen protector for my iPod Touch, get home-empty package "
0,2177566927,Mon Jun 15 06:19:53 PDT 2009,NO_QUERY,RobandMeg,recovering from last nights loss 
0,2234001119,Thu Jun 18 22:15:21 PDT 2009,NO_QUERY,goldaay,bad hair day 
0,2260218416,Sat Jun 20 18:51:54 PDT 2009,NO_QUERY,MaggieMDavey,@lucylaaja shoes!!! I need new black flats but spent my money on pants  next pay I guess
0,2059849992,Sat Jun 06 17:45:43 PDT 2009,NO_QUERY,Jaasking,@elizamaeL visitors :O  ahaha im bored  eliza are you making skins for bebo?
0,2220853294,Thu Jun 18 04:08:01 PDT 2009,NO_QUERY,s0z,@touchcream CASSE TOIIIIII PUTAAAAAAIN 
0,2251759716,Sat Jun 20 04:30:00 PDT 2009,NO_QUERY,MiLuhhH,@sarah_zacefron and what can that be?... I don't know what I can do.  Hm you're right you have a really bigger problem...
0,2177937982,Mon Jun 15 06:56:48 PDT 2009,NO_QUERY,edwardosupremo,damnit here go the jordan comparisions again 
0,1792538686,Wed May 13 23:26:32 PDT 2009,NO_QUERY,harinathpv,"Facebook is now available on mobile. But for India, the only carrier is Tata Indicom... "
0,2059813357,Sat Jun 06 17:41:18 PDT 2009,NO_QUERY,elenwa,2 weeks  but our last week we don't do anything reallyhaha. are you out already? @lolapoptart
